species,charge_e,x_A,y_A,z_A
Sn,4.0000000000,-11.5609619688,-17.3414446534,5.7804799909
Sn,4.0000000000,17.3414436237,-5.7804823224,-11.5609623662
Sn,4.0000000000,-5.7804822790,11.5609622259,-17.3414439371
Sn,4.0000000000,11.5609622216,-5.7804828450,-17.3414438731
Sn,4.0000000000,5.7804821944,-17.3414441928,11.5609621262
Sn,4.0000000000,-5.7804820182,17.3414441319,-11.5609623676
Sn,4.0000000000,-11.5609627843,17.3414442258,-5.7804810002
Sn,4.0000000000,5.7804825099,-11.5609623173,17.3414440588
Sn,4.0000000000,-17.3414437681,11.5609635207,5.7804811831
Sn,4.0000000000,17.3414439989,-11.5609636120,-5.7804810614
Sn,4.0000000000,-11.5609633605,5.7804804442,-17.3414445022
Sn,4.0000000000,-11.5609621482,17.3414448422,5.7804818741
Sn,4.0000000000,-17.3414444041,11.5609629043,-5.7804816912
Sn,4.0000000000,17.3414446350,-11.5609629956,5.7804818129
Sn,4.0000000000,-17.3414447196,5.7804810287,-11.5609636237
Sn,4.0000000000,17.3414448957,-5.7804810896,11.5609633824
Sn,4.0000000000,-5.7804803709,11.5609640751,17.3414446858
Sn,4.0000000000,5.7804806017,-11.5609641665,-17.3414445641
Sn,4.0000000000,-17.3414442845,-11.5609634261,-5.7804829466
Sn,4.0000000000,11.5609635535,-17.3414447773,5.7804812478
Sn,4.0000000000,17.3414445154,11.5609633347,5.7804830684
Sn,4.0000000000,11.5609641297,-5.7804809957,17.3414447498
Sn,4.0000000000,-5.7804807461,17.3414453647,11.5609633810
Sn,4.0000000000,11.5609629174,-17.3414453937,-5.7804816265
Sn,4.0000000000,-11.5609626049,-17.3414452698,-5.7804828833
Sn,4.0000000000,11.5609633741,17.3414447182,5.7804831309
Sn,4.0000000000,5.7804809223,-17.3414454257,-11.5609636223
Sn,4.0000000000,17.3414448359,5.7804820756,11.5609640101
Sn,4.0000000000,-17.3414446598,-5.7804821365,-11.5609642515
Sn,4.0000000000,-11.5609633007,-5.7804827210,-17.3414451299
Sn,4.0000000000,5.7804820150,17.3414453027,11.5609640094
Sn,4.0000000000,-5.7804821594,-11.5609641045,-17.3414451925
Sn,4.0000000000,5.7804823903,11.5609640131,17.3414453142
Sn,4.0000000000,-5.7804818388,-17.3414453637,-11.5609642508
Sn,4.0000000000,11.5609640699,5.7804821695,17.3414453775
I,-1.0000000000,-11.5609615625,-11.5609623525,14.4308323913
I,-1.0000000000,11.5609619358,11.5609620690,-14.4308325208
I,-1.0000000000,-14.4308342843,11.5609623943,-11.5609599468
I,-1.0000000000,-11.5609620411,14.4308347470,11.5609599668
I,-1.0000000000,11.5609623262,-14.4308349589,-11.5609599639
I,-1.0000000000,14.4308346276,-11.5609627929,11.5609599280
I,-1.0000000000,-11.5609616821,11.5609639779,14.4308336467
I,-1.0000000000,-14.4308341647,-11.5609639361,-11.5609612022
I,-1.0000000000,14.4308345080,11.5609635375,11.5609611834
I,-1.0000000000,-11.5609631961,-14.4308348350,-11.5609612207
I,-1.0000000000,11.5609634812,14.4308346231,11.5609612237
I,-1.0000000000,-11.5609635865,11.5609621929,-14.4308337777
I,-1.0000000000,-14.4308328926,-11.5609627033,11.5609645463
I,-1.0000000000,14.4308332359,11.5609623047,-11.5609645652
I,-1.0000000000,-11.5609619240,-14.4308336022,11.5609645278
I,-1.0000000000,11.5609622091,14.4308333903,-11.5609645249
I,-1.0000000000,11.5609639598,-11.5609624765,14.4308336481
I,-1.0000000000,11.5609620554,-11.5609642614,-14.4308337763
I,-1.0000000000,-14.4308330122,11.5609636271,11.5609658018
I,-1.0000000000,-11.5609633132,14.4308335142,-11.5609657817
I,-1.0000000000,11.5609638402,11.5609638539,14.4308349035
I,-1.0000000000,-11.5609634669,-11.5609641375,-14.4308350331
I,-1.0000000000,11.5609635983,-14.4308337261,11.5609657847
I,-1.0000000000,14.4308333555,-11.5609640257,-11.5609658206
I,-1.0000000000,-20.2520542838,-5.7804813601,5.7804769250
I,-1.0000000000,20.2520545574,5.7804810723,-5.7804768746
I,-1.0000000000,5.7804810929,20.2520546825,-5.7804769245
I,-1.0000000000,-20.2520543436,5.7804818051,5.7804775527
I,-1.0000000000,-5.7804807841,-20.2520548621,5.7804770185
I,-1.0000000000,5.7804804704,5.7804804855,-20.2520540594
I,-1.0000000000,-5.7804802298,-5.7804807143,20.2520541176
I,-1.0000000000,20.2520546171,-5.7804820929,-5.7804775023
I,-1.0000000000,-5.7804816682,20.2520547445,-5.7804775530
I,-1.0000000000,5.7804819771,-20.2520549240,5.7804776470
I,-1.0000000000,-5.7804822908,5.7804805475,-20.2520546879
I,-1.0000000000,-5.7804802896,5.7804824509,20.2520547453
I,-1.0000000000,5.7804805302,-5.7804826797,-20.2520546871
I,-1.0000000000,5.7804825313,-5.7804807763,20.2520547460
I,-1.0000000000,-5.7804822310,-5.7804826177,-20.2520553156
I,-1.0000000000,5.7804824715,5.7804823889,20.2520553738
I,-1.0000000000,-20.2520549797,5.7804811887,-5.7804853216
I,-1.0000000000,-5.7804810322,20.2520553609,5.7804853213
I,-1.0000000000,-20.2520549199,-5.7804819765,-5.7804859493
I,-1.0000000000,20.2520552532,-5.7804814765,5.7804853720
I,-1.0000000000,20.2520551934,5.7804816887,5.7804859997
I,-1.0000000000,5.7804813410,-20.2520555404,-5.7804852273
I,-1.0000000000,5.7804817290,20.2520552989,5.7804859497
I,-1.0000000000,-5.7804814201,-20.2520554785,-5.7804858558
Cs,1.0000000000,-14.4512025457,-8.6707215749,14.4512021931
Cs,1.0000000000,-8.6707213701,-14.4512031407,14.4512018352
Cs,1.0000000000,8.6707214108,14.4512030106,-14.4512020257
Cs,1.0000000000,14.4512027345,8.6707213624,-14.4512023439
Cs,1.0000000000,-14.4512026439,-14.4512034700,8.6707204015
Cs,1.0000000000,-20.2316842171,-2.8902403841,8.6707208916
Cs,1.0000000000,14.4512030345,14.4512032602,-8.6707204987
Cs,1.0000000000,-8.6707208199,-2.8902398296,20.2316843944
Cs,1.0000000000,20.2316844059,2.8902401716,-8.6707210425
Cs,1.0000000000,8.6707210087,2.8902396171,-20.2316845452
Cs,1.0000000000,-2.8902413835,8.6707209796,-20.2316844133
Cs,1.0000000000,-2.8902393226,-8.6707214086,20.2316847133
Cs,1.0000000000,-2.8902408073,20.2316847612,-8.6707209113
Cs,1.0000000000,-20.2316846566,2.8902412316,8.6707210627
Cs,1.0000000000,8.6707214374,-2.8902422475,-20.2316844126
Cs,1.0000000000,-20.2316844933,-8.6707222679,2.8902392349
Cs,1.0000000000,-8.6707212595,2.8902417860,20.2316845654
Cs,1.0000000000,2.8902393633,8.6707212785,-20.2316849037
Cs,1.0000000000,-14.4512022365,8.6707228908,14.4512035811
Cs,1.0000000000,2.8902415615,-8.6707214411,20.2316845661
Cs,1.0000000000,20.2316848346,-2.8902416931,-8.6707209099
Cs,1.0000000000,14.4512024145,-8.6707233523,-14.4512034283
Cs,1.0000000000,2.8902399396,20.2316850601,-8.6707214017
Cs,1.0000000000,20.2316848839,8.6707220581,-2.8902393321
Cs,1.0000000000,-2.8902398989,-20.2316851901,8.6707212113
Cs,1.0000000000,2.8902409852,-20.2316852227,8.6707210641
Cs,1.0000000000,-20.2316848869,8.6707226352,2.8902395880
Cs,1.0000000000,-20.2316849129,8.6707221647,-2.8902413549
Cs,1.0000000000,-8.6707232274,14.4512031020,-14.4512034298
Cs,1.0000000000,8.6707220630,20.2316852852,-2.8902393328
Cs,1.0000000000,20.2316849276,-8.6707227653,-2.8902397784
Cs,1.0000000000,-8.6707216723,-20.2316854950,2.8902392356
Cs,1.0000000000,-14.4512028394,14.4512043674,8.6707224660
Cs,1.0000000000,-8.6707222116,20.2316852679,-2.8902400988
Cs,1.0000000000,20.2316851017,-8.6707223772,2.8902412041
Cs,1.0000000000,-14.4512039374,14.4512035227,-8.6707223001
Cs,1.0000000000,14.4512028801,-14.4512044975,-8.6707226565
Cs,1.0000000000,8.6707224004,-20.2316854805,2.8902399479
Cs,1.0000000000,-14.4512040356,8.6707216276,-14.4512040917
Cs,1.0000000000,-8.6707230640,2.8902396025,-20.2316852575
Cs,1.0000000000,-20.2316851891,2.8902402809,-8.6707230117
Cs,1.0000000000,-2.8902393663,8.6707234148,20.2316851596
Cs,1.0000000000,14.4512041262,-14.4512037352,8.6707221492
Cs,1.0000000000,8.6707234054,-14.4512035635,14.4512035826
Cs,1.0000000000,8.6707234547,-2.8902398123,20.2316851603
Cs,1.0000000000,-8.6707212157,14.4512046169,14.4512039930
Cs,1.0000000000,-20.2316852329,-8.6707225500,-2.8902424393
Cs,1.0000000000,20.2316854109,8.6707220885,2.8902425921
Cs,1.0000000000,2.8902397570,-8.6707236246,-20.2316852568
Cs,1.0000000000,-8.6707221855,20.2316857384,2.8902408441
Cs,1.0000000000,8.6707225899,20.2316853157,2.8902425914
Cs,1.0000000000,14.4512044262,-8.6707218374,14.4512039945
Cs,1.0000000000,20.2316855798,-2.8902404907,8.6707229145
Cs,1.0000000000,8.6707222262,-20.2316858685,-2.8902410345
Cs,1.0000000000,8.6707216063,-14.4512048267,-14.4512040902
Cs,1.0000000000,14.4512035670,14.4512042109,8.6707235757
Cs,1.0000000000,-8.6707224119,-20.2316857771,-2.8902424386
Cs,1.0000000000,-2.8902400621,20.2316859636,8.6707229130
Cs,1.0000000000,-14.4512033890,-14.4512046724,-8.6707234229
Cs,1.0000000000,20.2316855038,2.8902410163,8.6707237236
Cs,1.0000000000,14.4512040326,8.6707230657,14.4512043475
Cs,1.0000000000,-20.2316854631,-2.8902411464,-8.6707239140
Cs,1.0000000000,2.8902418815,8.6707232736,20.2316856505
Cs,1.0000000000,2.8902411856,20.2316858224,8.6707234039
Cs,1.0000000000,-14.4512039919,-8.6707231958,-14.4512045380
Cs,1.0000000000,2.8902404528,-20.2316861734,-8.6707230103
Cs,1.0000000000,-2.8902416927,-8.6707234861,-20.2316858013
Cs,1.0000000000,8.6707233787,2.8902416947,20.2316859694
Cs,1.0000000000,-2.8902409968,-20.2316860349,-8.6707235548
Cs,1.0000000000,-8.6707233380,-2.8902418247,-20.2316861599
Cs,1.0000000000,8.6707228570,14.4512046315,14.4512047054
Cs,1.0000000000,-8.6707226682,-14.4512048440,-14.4512048562
I,-1.0000000000,-11.5609616906,8.6503536809,17.3414410831
I,-1.0000000000,-8.6503534113,11.5609621441,-17.3414410504
I,-1.0000000000,11.5609619364,-8.6503540466,-17.3414411149
I,-1.0000000000,-17.3414433941,8.6503530456,11.5609593754
I,-1.0000000000,8.6503537134,-11.5609623989,17.3414410623
I,-1.0000000000,17.3414437271,-8.6503533057,-11.5609592550
I,-1.0000000000,-8.6503533886,17.3414440218,-11.5609592948
I,-1.0000000000,-17.3414433228,-11.5609626413,8.6503509968
I,-1.0000000000,17.3414436201,11.5609623559,-8.6503508888
I,-1.0000000000,8.6503536854,-17.3414443200,11.5609593570
I,-1.0000000000,11.5609622376,17.3414439183,-8.6503510791
I,-1.0000000000,-11.5609619306,-17.3414441831,8.6503510257
I,-1.0000000000,11.5609638317,8.6503535570,17.3414423400
I,-1.0000000000,-11.5609635859,-8.6503539227,-17.3414423717
I,-1.0000000000,8.6503535938,11.5609639315,17.3414423177
I,-1.0000000000,-8.6503532917,-11.5609641863,-17.3414423058
I,-1.0000000000,-17.3414445564,-8.6503531198,-11.5609611403
I,-1.0000000000,-17.3414434424,11.5609636891,8.6503522523
I,-1.0000000000,17.3414448894,8.6503528597,11.5609612607
I,-1.0000000000,-17.3414432843,-8.6503518870,11.5609646083
I,-1.0000000000,-11.5609632847,17.3414440423,-8.6503523360
I,-1.0000000000,17.3414436173,8.6503516269,-11.5609644879
I,-1.0000000000,17.3414437397,-11.5609639745,-8.6503521442
I,-1.0000000000,-17.3414446633,11.5609625418,-8.6503527740
I,-1.0000000000,8.6503535060,17.3414451756,11.5609612401
I,-1.0000000000,11.5609635917,-17.3414443070,8.6503522826
I,-1.0000000000,-8.6503532092,-17.3414454737,-11.5609611779
I,-1.0000000000,8.6503522339,17.3414439428,-11.5609645085
I,-1.0000000000,-11.5609621100,17.3414453125,8.6503529089
I,-1.0000000000,-8.6503519371,-17.3414442409,11.5609645706
I,-1.0000000000,17.3414449607,-11.5609628272,8.6503528821
I,-1.0000000000,-11.5609616777,-8.6503520735,17.3414462511
I,-1.0000000000,11.5609619235,8.6503517077,-17.3414462829
I,-1.0000000000,8.6503516856,11.5609620823,-17.3414463051
I,-1.0000000000,-8.6503513836,-11.5609623371,17.3414463170
I,-1.0000000000,11.5609624170,-17.3414455772,-8.6503529623
I,-1.0000000000,-17.3414445437,-11.5609637886,-8.6503540295
I,-1.0000000000,17.3414448411,11.5609635032,8.6503541375
I,-1.0000000000,11.5609634123,17.3414451885,8.6503541657
I,-1.0000000000,-11.5609631053,-17.3414454533,-8.6503542191
I,-1.0000000000,-17.3414446662,8.6503518128,-11.5609663732
I,-1.0000000000,17.3414449992,-8.6503520729,11.5609664935
I,-1.0000000000,-8.6503521165,17.3414452546,11.5609664538
I,-1.0000000000,-11.5609635987,8.6503518317,-17.3414475397
I,-1.0000000000,-8.6503515032,11.5609639933,17.3414475724
I,-1.0000000000,8.6503524133,-17.3414455528,-11.5609663916
I,-1.0000000000,11.5609638446,-8.6503521974,17.3414475080
I,-1.0000000000,8.6503518052,-11.5609642481,-17.3414475606
I,-1.0000000000,-14.4715718687,0.0000008902,17.3414404332
I,-1.0000000000,14.4715721708,-0.0000011450,-17.3414404213
I,-1.0000000000,-0.0000009443,14.4715723457,-17.3414404879
I,-1.0000000000,0.0000011901,-14.4715727115,17.3414404561
I,-1.0000000000,-17.3414433314,0.0000006094,14.4715723468
I,-1.0000000000,17.3414436288,-0.0000008948,-14.4715722387
I,-1.0000000000,-0.0000006209,17.3414440177,-14.4715722113
I,-1.0000000000,0.0000009279,-17.3414442825,14.4715721579
I,-1.0000000000,14.4715727698,17.3414445143,0.0000048364
I,-1.0000000000,-14.4715724730,-17.3414448124,-0.0000047742
I,-1.0000000000,-14.4715726524,17.3414446831,-0.0000028910
I,-1.0000000000,-17.3414439105,-14.4715739012,-0.0000047543
I,-1.0000000000,-17.3414440399,14.4715738270,0.0000029894
I,-1.0000000000,17.3414442435,14.4715736411,0.0000048747
I,-1.0000000000,14.4715729492,-17.3414449813,0.0000029532
I,-1.0000000000,17.3414443729,-14.4715740871,-0.0000028690
I,-1.0000000000,-17.3414446547,-0.0000007089,-14.4715741240
I,-1.0000000000,17.3414449520,0.0000004235,14.4715742321
I,-1.0000000000,0.0000007485,17.3414452131,14.4715740410
I,-1.0000000000,-0.0000004415,-17.3414454779,-14.4715740944
I,-1.0000000000,-14.4715737769,-0.0000009590,-17.3414481897
I,-1.0000000000,14.4715740789,0.0000007042,17.3414482016
I,-1.0000000000,0.0000009638,14.4715741949,17.3414481350
I,-1.0000000000,-0.0000007180,-14.4715745607,-17.3414481667
Sn,4.0000000000,-23.1219255223,0.0000001239,-0.0000012569
Sn,4.0000000000,23.1219255223,-0.0000001239,0.0000012569
Sn,4.0000000000,-0.0000012721,-0.0000012328,-23.1219257486
Sn,4.0000000000,0.0000012721,0.0000012328,23.1219257486
Sn,4.0000000000,-0.0000001196,23.1219263304,0.0000012554
Sn,4.0000000000,0.0000001196,-23.1219263304,-0.0000012554
I,-1.0000000000,-14.4308343621,5.7804806418,-17.3414416342
I,-1.0000000000,-17.3414430840,-5.7804807065,14.4308326788
I,-1.0000000000,17.3414433245,5.7804804777,-14.4308326207
I,-1.0000000000,14.4308346357,-5.7804809296,17.3414416845
I,-1.0000000000,5.7804805036,17.3414437049,-14.4308326214
I,-1.0000000000,-5.7804802630,-17.3414439337,14.4308326796
I,-1.0000000000,-5.7804803274,14.4308352499,17.3414417760
I,-1.0000000000,5.7804806363,-14.4308354295,-17.3414416820
I,-1.0000000000,-14.4308343023,-5.7804825234,-17.3414422619
I,-1.0000000000,-17.3414431438,5.7804824587,14.4308333066
I,-1.0000000000,14.4308345759,5.7804822356,17.3414423123
I,-1.0000000000,-14.4308337859,17.3414444234,-5.7804781322
I,-1.0000000000,17.3414433843,-5.7804826875,-14.4308332484
I,-1.0000000000,-17.3414437246,14.4308346955,5.7804782732
I,-1.0000000000,-5.7804822576,17.3414437669,-14.4308332498
I,-1.0000000000,17.3414440335,-14.4308348750,-5.7804781793
I,-1.0000000000,14.4308340594,-17.3414447112,5.7804781825
I,-1.0000000000,-5.7804821249,-14.4308353675,-17.3414423104
I,-1.0000000000,5.7804824337,14.4308351879,17.3414424044
I,-1.0000000000,5.7804824981,-17.3414439956,14.4308333080
I,-1.0000000000,14.4308332440,17.3414441679,-5.7804828086
I,-1.0000000000,-14.4308329705,-17.3414444558,5.7804828590
I,-1.0000000000,-17.3414436139,-14.4308340727,5.7804828097
I,-1.0000000000,14.4308338800,17.3414447843,5.7804800657
I,-1.0000000000,17.3414439228,14.4308338932,-5.7804827158
I,-1.0000000000,-14.4308336065,-17.3414450722,-5.7804800153
I,-1.0000000000,-17.3414442500,-14.4308346891,-5.7804800645
I,-1.0000000000,17.3414445588,14.4308345096,5.7804801585
I,-1.0000000000,-14.4308323942,-5.7804806742,17.3414463610
I,-1.0000000000,14.4308326677,5.7804803863,-17.3414463106
I,-1.0000000000,-17.3414449589,5.7804806636,-14.4308345060
I,-1.0000000000,5.7804805256,14.4308333387,-17.3414462185
I,-1.0000000000,-14.4308331498,17.3414450398,5.7804847421
I,-1.0000000000,-17.3414443607,14.4308340791,-5.7804846010
I,-1.0000000000,17.3414451995,-5.7804808924,14.4308345641
I,-1.0000000000,-5.7804802167,-14.4308335183,17.3414463125
I,-1.0000000000,-5.7804804424,17.3414455619,14.4308345627
I,-1.0000000000,14.4308334234,-17.3414453276,-5.7804846917
I,-1.0000000000,5.7804806830,-17.3414457907,-14.4308345045
I,-1.0000000000,17.3414446695,-14.4308342586,5.7804846950
I,-1.0000000000,-14.4308324540,5.7804824910,17.3414469887
I,-1.0000000000,-17.3414448991,-5.7804825015,-14.4308351337
I,-1.0000000000,14.4308327275,-5.7804827788,-17.3414469383
I,-1.0000000000,17.3414451397,5.7804822728,14.4308351918
I,-1.0000000000,-5.7804822356,14.4308334007,-17.3414468469
I,-1.0000000000,5.7804823187,17.3414454999,14.4308351911
I,-1.0000000000,-5.7804820782,-17.3414457287,-14.4308351330
I,-1.0000000000,5.7804825444,-14.4308335802,17.3414469409
I,-1.0000000000,-2.8698720994,-0.0000014493,-23.1219228204
I,-1.0000000000,2.8698724427,0.0000010507,23.1219228015
I,-1.0000000000,0.0000014159,2.8698721363,23.1219228418
I,-1.0000000000,-0.0000011308,-2.8698723482,-23.1219228389
I,-1.0000000000,-23.1219250195,0.0000002582,2.8698695163
I,-1.0000000000,23.1219253928,-0.0000005418,-2.8698696458
I,-1.0000000000,-23.1219253810,-2.8698709914,0.0000016529
I,-1.0000000000,-23.1219253785,2.8698710274,-0.0000041636
I,-1.0000000000,23.1219256636,-2.8698712393,0.0000041666
I,-1.0000000000,-0.0000002491,23.1219259125,-2.8698696473
I,-1.0000000000,-23.1219256518,-0.0000002939,-2.8698721595
I,-1.0000000000,0.0000006224,-23.1219261961,2.8698695177
I,-1.0000000000,-2.8698709469,23.1219261139,0.0000041836
I,-1.0000000000,2.8698710510,23.1219261483,-0.0000016916
I,-1.0000000000,0.0000003832,23.1219264647,2.8698720286
I,-1.0000000000,-0.0000011283,2.8698696707,-23.1219286553
I,-1.0000000000,2.8698698985,-0.0000014149,-23.1219286956
I,-1.0000000000,-20.2520537156,0.0000005582,11.5609586704
I,-1.0000000000,20.2520540590,-0.0000009568,-11.5609586892
I,-1.0000000000,-0.0000006144,20.2520545986,-11.5609587091
I,-1.0000000000,0.0000008994,-20.2520548105,11.5609587121
I,-1.0000000000,-11.5609616186,0.0000008769,20.2520542175
I,-1.0000000000,11.5609619918,-0.0000011605,-20.2520543470
I,-1.0000000000,-0.0000008291,11.5609620667,-20.2520543477
I,-1.0000000000,0.0000012024,-11.5609623502,20.2520542182
I,-1.0000000000,-20.2520542919,-11.5609632234,-0.0000048316
I,-1.0000000000,-20.2520544115,11.5609631070,-0.0000035762
I,-1.0000000000,20.2520546352,11.5609628248,0.0000048128
I,-1.0000000000,11.5609627828,20.2520551530,0.0000047936
I,-1.0000000000,20.2520547548,-11.5609635056,0.0000035573
I,-1.0000000000,-11.5609624978,-20.2520553649,-0.0000047906
I,-1.0000000000,-11.5609627395,20.2520552770,0.0000035367
I,-1.0000000000,11.5609630245,-20.2520554889,-0.0000035338
I,-1.0000000000,-11.5609635305,-0.0000010365,-20.2520556039
I,-1.0000000000,11.5609639037,0.0000007530,20.2520554743
I,-1.0000000000,0.0000010828,11.5609639801,20.2520554736
I,-1.0000000000,-0.0000007095,-11.5609642637,-20.2520556032
I,-1.0000000000,-20.2520549877,-0.0000006746,-11.5609670782
I,-1.0000000000,20.2520553311,0.0000002760,11.5609670593
I,-1.0000000000,0.0000006577,20.2520558314,11.5609670394
I,-1.0000000000,-0.0000003727,-20.2520560433,-11.5609670365
Cs,1.0000000000,8.6707213776,8.6707209177,-20.2316837849
Cs,1.0000000000,-8.6707211997,-8.6707213791,20.2316839377
Cs,1.0000000000,20.2316847748,8.6707214721,-8.6707202822
Cs,1.0000000000,-20.2316845968,-8.6707219336,8.6707204349
Cs,1.0000000000,8.6707219539,20.2316846993,-8.6707202829
Cs,1.0000000000,-8.6707217759,-20.2316851607,8.6707204357
Cs,1.0000000000,-20.2316842769,8.6707227811,8.6707215194
Cs,1.0000000000,20.2316844657,-8.6707229936,-8.6707216702
Cs,1.0000000000,-8.6707208797,8.6707233355,20.2316850221
Cs,1.0000000000,8.6707210685,-8.6707235481,-20.2316851729
Cs,1.0000000000,-8.6707228216,20.2316851220,-8.6707220302
Cs,1.0000000000,8.6707228623,-20.2316852521,8.6707218397
Cs,1.0000000000,8.6707234385,-8.6707214705,20.2316853417
Cs,1.0000000000,-8.6707233978,8.6707213404,-20.2316855322
Cs,1.0000000000,-8.6707215755,20.2316858843,8.6707227755
Cs,1.0000000000,-20.2316855229,8.6707220188,-8.6707232863
Cs,1.0000000000,20.2316855636,-8.6707221489,8.6707230959
Cs,1.0000000000,-20.2316851293,-8.6707228843,-8.6707236394
Cs,1.0000000000,8.6707217643,-20.2316860969,-8.6707229263
Cs,1.0000000000,20.2316855200,8.6707226745,8.6707235422
Cs,1.0000000000,8.6707226990,20.2316859016,8.6707235415
Cs,1.0000000000,-8.6707223084,-20.2316861114,-8.6707236387
Cs,1.0000000000,8.6707233949,8.6707233528,20.2316857880
Cs,1.0000000000,-8.6707230042,-8.6707235627,-20.2316858852
I,-1.0000000000,-11.5609613543,-5.7804804015,20.2113145277
I,-1.0000000000,5.7804802229,11.5609618015,-20.2113143915
I,-1.0000000000,11.5609616614,5.7804801367,-20.2113145811
I,-1.0000000000,-5.7804799256,-11.5609620869,20.2113144995
I,-1.0000000000,-20.2113160899,5.7804809186,-11.5609605509
I,-1.0000000000,-5.7804806927,20.2113161488,11.5609606316
I,-1.0000000000,-11.5609614141,5.7804827637,20.2113151554
I,-1.0000000000,-20.2113155364,11.5609628225,-5.7804788045
I,-1.0000000000,-5.7804825382,11.5609618634,-20.2113150199
I,-1.0000000000,5.7804810257,-20.2113164089,-11.5609605112
I,-1.0000000000,11.5609617212,-5.7804830285,-20.2113152088
I,-1.0000000000,20.2113163867,-5.7804812168,11.5609606131
I,-1.0000000000,5.7804828356,-11.5609621488,20.2113151280
I,-1.0000000000,-20.2113147808,-11.5609628915,5.7804828143
I,-1.0000000000,20.2113158385,-11.5609630773,5.7804788164
I,-1.0000000000,-11.5609623865,20.2113162297,5.7804788365
I,-1.0000000000,-20.2113160301,-5.7804822466,-11.5609611786
I,-1.0000000000,20.2113150828,11.5609626367,-5.7804828024
I,-1.0000000000,5.7804820684,20.2113160868,11.5609612600
I,-1.0000000000,-20.2113154168,-11.5609635079,-5.7804800600
I,-1.0000000000,-5.7804817354,-20.2113163470,-11.5609611396
I,-1.0000000000,20.2113163269,5.7804819484,11.5609612408
I,-1.0000000000,20.2113157189,11.5609632531,5.7804800719
I,-1.0000000000,5.7804807963,20.2113148540,-11.5609644886
I,-1.0000000000,-20.2113147580,-5.7804810138,11.5609645699
I,-1.0000000000,11.5609624998,20.2113154893,-5.7804827809
I,-1.0000000000,11.5609626323,-20.2113165954,-5.7804788683
I,-1.0000000000,20.2113150548,5.7804807156,-11.5609645077
I,-1.0000000000,-5.7804804633,-20.2113151141,11.5609646090
I,-1.0000000000,11.5609631358,20.2113161057,5.7804800934
I,-1.0000000000,-11.5609622540,-20.2113158551,5.7804827491
I,-1.0000000000,-20.2113149004,11.5609634389,5.7804840697
I,-1.0000000000,-11.5609638609,5.7804802607,-20.2113158380
I,-1.0000000000,-11.5609628900,-20.2113164715,-5.7804801252
I,-1.0000000000,-5.7804800452,11.5609642435,20.2113157550
I,-1.0000000000,11.5609641680,-5.7804805254,20.2113157846
I,-1.0000000000,5.7804803425,-11.5609645289,-20.2113156469
I,-1.0000000000,-5.7804819648,20.2113149160,-11.5609651170
I,-1.0000000000,-20.2113148178,5.7804821514,11.5609651976
I,-1.0000000000,20.2113152024,-11.5609636937,-5.7804840578
I,-1.0000000000,-11.5609630225,20.2113156133,-5.7804840377
I,-1.0000000000,20.2113151146,-5.7804824496,-11.5609651355
I,-1.0000000000,5.7804822978,-20.2113151761,11.5609652374
I,-1.0000000000,11.5609632683,-20.2113159790,5.7804840060
I,-1.0000000000,-11.5609638011,-5.7804829045,-20.2113164657
I,-1.0000000000,11.5609641082,5.7804826397,20.2113164123
I,-1.0000000000,-5.7804824186,-11.5609644669,-20.2113162753
I,-1.0000000000,5.7804827160,11.5609641815,20.2113163834
I,-1.0000000000,2.9106087963,5.7804801783,-23.1219221684
I,-1.0000000000,5.7804802701,2.9106093051,-23.1219221300
I,-1.0000000000,-2.9106084995,-5.7804804764,23.1219222305
I,-1.0000000000,-5.7804799371,-2.9106095652,23.1219222504
I,-1.0000000000,-5.7804824911,2.9106093670,-23.1219227584
I,-1.0000000000,-2.9106085593,5.7804826888,23.1219228583
I,-1.0000000000,2.9106088561,-5.7804829869,-23.1219227961
I,-1.0000000000,5.7804828241,-2.9106096271,23.1219228788
I,-1.0000000000,-23.1219250280,-2.9106100387,5.7804769527
I,-1.0000000000,23.1219252738,2.9106096730,-5.7804769844
I,-1.0000000000,2.9106099261,23.1219258637,-5.7804769200
I,-1.0000000000,-2.9106096240,-23.1219261185,5.7804769319
I,-1.0000000000,-23.1219252902,-5.7804816097,2.9106086544
I,-1.0000000000,-23.1219257708,2.9106099209,-5.7804794982
I,-1.0000000000,-23.1219253500,5.7804815554,2.9106092822
I,-1.0000000000,-23.1219254474,5.7804815928,-2.9106112216
I,-1.0000000000,-23.1219253876,-5.7804815723,-2.9106118493
I,-1.0000000000,-23.1219251347,2.9106105373,5.7804833761
I,-1.0000000000,23.1219256946,5.7804813076,2.9106117959
I,-1.0000000000,5.7804813841,23.1219261139,-2.9106087375
I,-1.0000000000,23.1219257544,-5.7804818576,2.9106111682
I,-1.0000000000,-2.9106098632,23.1219265422,5.7804794427
I,-1.0000000000,-5.7804813771,23.1219261759,-2.9106093659
I,-1.0000000000,-5.7804813259,23.1219262614,2.9106113564
I,-1.0000000000,5.7804814352,23.1219261995,2.9106119848
I,-1.0000000000,-2.9106104993,23.1219259258,-5.7804834316
I,-1.0000000000,-5.7804811379,-23.1219264849,-2.9106118767
I,-1.0000000000,5.7804816233,-23.1219265468,-2.9106112483
I,-1.0000000000,-23.1219256641,-2.9106106551,-5.7804859216
I,-1.0000000000,23.1219259099,2.9106102894,5.7804858898
I,-1.0000000000,2.9106105621,23.1219264801,5.7804859543
